epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
76,2757.89,1.20573,0.95946,1.28867,0.64759,0.46776,0.51949,0.30824,1.59642,1.30473,1.36511,0.000515,0.000515,0.000515
77,2793.9,1.17707,0.92776,1.26146,0.63456,0.47955,0.51489,0.31349,1.56898,1.29044,1.37643,0.0004952,0.0004952,0.0004952
78,2829.47,1.18765,0.9159,1.25916,0.63113,0.475,0.51651,0.31279,1.59018,1.35168,1.38361,0.0004754,0.0004754,0.0004754
79,2865.11,1.19964,0.90955,1.25913,0.65849,0.44545,0.50593,0.29914,1.64374,1.27779,1.40272,0.0004556,0.0004556,0.0004556
80,2902.63,1.19416,0.9182,1.25739,0.65669,0.48409,0.52577,0.29797,1.65618,1.25937,1.4106,0.0004358,0.0004358,0.0004358
81,2938.04,1.17959,0.90173,1.25377,0.72403,0.44545,0.52392,0.29949,1.62767,1.30044,1.39625,0.000416,0.000416,0.000416
82,2973.76,1.19823,0.89817,1.25797,0.69373,0.45682,0.52799,0.30704,1.59332,1.25553,1.38591,0.0003962,0.0003962,0.0003962
83,3011.21,1.19197,0.87438,1.25618,0.60134,0.48636,0.50895,0.30896,1.54192,1.31959,1.37222,0.0003764,0.0003764,0.0003764
84,3047.36,1.18284,0.85873,1.26306,0.6698,0.47045,0.52246,0.32137,1.52109,1.36019,1.34311,0.0003566,0.0003566,0.0003566
85,3083.18,1.2022,0.8988,1.26365,0.69214,0.46364,0.52614,0.32669,1.46833,1.31597,1.33134,0.0003368,0.0003368,0.0003368
86,3119.37,1.1867,0.88464,1.24618,0.68249,0.45227,0.51341,0.31331,1.53517,1.28232,1.35724,0.000317,0.000317,0.000317
87,3156.5,1.16035,0.87541,1.23672,0.6904,0.45227,0.52628,0.30995,1.55966,1.28664,1.36013,0.0002972,0.0002972,0.0002972
88,3192.66,1.18261,0.8589,1.23807,0.74548,0.43864,0.52088,0.30609,1.59814,1.26266,1.38253,0.0002774,0.0002774,0.0002774
89,3228.58,1.1508,0.83869,1.22954,0.65527,0.46656,0.52242,0.30152,1.6588,1.28739,1.40369,0.0002576,0.0002576,0.0002576
90,3265.24,1.16271,0.84071,1.24528,0.69708,0.47045,0.52648,0.31815,1.58015,1.25106,1.36444,0.0002378,0.0002378,0.0002378
91,3308.13,1.1169,0.84705,1.20444,0.61279,0.47273,0.51001,0.31273,1.52953,1.28275,1.34951,0.000218,0.000218,0.000218
92,3343.98,1.09656,0.79777,1.19661,0.63407,0.475,0.52059,0.31915,1.50362,1.25653,1.33111,0.0001982,0.0001982,0.0001982
93,3379.1,1.11915,0.81578,1.20536,0.76004,0.41364,0.51883,0.30801,1.56326,1.34463,1.36465,0.0001784,0.0001784,0.0001784
94,3415.58,1.09691,0.75846,1.20067,0.67317,0.46818,0.52529,0.32254,1.48637,1.35226,1.32974,0.0001586,0.0001586,0.0001586
95,3451.62,1.08766,0.77077,1.19156,0.77496,0.42727,0.52342,0.31696,1.56425,1.26987,1.37218,0.0001388,0.0001388,0.0001388
96,3486.88,1.08014,0.76641,1.1942,0.74512,0.44516,0.52962,0.32986,1.50185,1.26977,1.32245,0.000119,0.000119,0.000119
97,3522,1.07209,0.76211,1.18844,0.75254,0.44318,0.52716,0.33157,1.50845,1.26037,1.32221,9.92e-05,9.92e-05,9.92e-05
98,3559.34,1.06893,0.72881,1.18207,0.81367,0.425,0.52808,0.32736,1.51535,1.26188,1.33541,7.94e-05,7.94e-05,7.94e-05
99,3594.56,1.07682,0.72352,1.18938,0.72662,0.44702,0.53117,0.32945,1.4917,1.25488,1.33167,5.96e-05,5.96e-05,5.96e-05
100,3629.52,1.08071,0.7469,1.19365,0.76713,0.44091,0.52512,0.32353,1.51817,1.2548,1.34137,3.98e-05,3.98e-05,3.98e-05
