epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
66,3320.73,1.26898,1.26637,1.28844,0.59918,0.45455,0.47141,0.29211,1.51084,1.58767,1.40899,0.000713,0.000713,0.000713
67,3370.98,1.28602,1.27657,1.29621,0.63871,0.425,0.4826,0.28506,1.59676,1.56075,1.45288,0.0006932,0.0006932,0.0006932
68,3423.24,1.28198,1.29045,1.29342,0.62913,0.42727,0.48134,0.28902,1.54284,1.5611,1.44816,0.0006734,0.0006734,0.0006734
69,3474.24,1.26067,1.28252,1.3049,0.62001,0.42646,0.47137,0.28726,1.53323,1.6221,1.42321,0.0006536,0.0006536,0.0006536
70,3523.19,1.25923,1.24609,1.29246,0.64364,0.43922,0.48535,0.28855,1.54906,1.61219,1.42795,0.0006338,0.0006338,0.0006338
71,3574.31,1.25945,1.24572,1.27764,0.62934,0.46692,0.4918,0.29481,1.523,1.57441,1.41202,0.000614,0.000614,0.000614
72,3625.14,1.25677,1.25887,1.28974,0.63321,0.41591,0.46805,0.27818,1.54044,1.62906,1.42716,0.0005942,0.0005942,0.0005942
73,3675.94,1.25941,1.24342,1.27171,0.63142,0.42955,0.49287,0.29206,1.56597,1.61802,1.44947,0.0005744,0.0005744,0.0005744
74,3726.86,1.25199,1.22849,1.27195,0.64201,0.4239,0.48828,0.29462,1.54458,1.64477,1.41327,0.0005546,0.0005546,0.0005546
75,3776.35,1.23149,1.20181,1.26798,0.65278,0.47045,0.49887,0.2842,1.58909,1.60329,1.44104,0.0005348,0.0005348,0.0005348
76,3826.01,1.23921,1.18394,1.26012,0.62243,0.44545,0.48668,0.27802,1.6354,1.63854,1.46195,0.000515,0.000515,0.000515
77,3876.27,1.25738,1.21669,1.27935,0.57754,0.44545,0.47674,0.27314,1.62307,1.65395,1.45012,0.0004952,0.0004952,0.0004952
78,3927.43,1.244,1.17088,1.26795,0.57494,0.44773,0.47501,0.27258,1.60975,1.61588,1.44486,0.0004754,0.0004754,0.0004754
79,3977.43,1.24231,1.15232,1.26212,0.60017,0.46136,0.4936,0.28733,1.55676,1.63715,1.42582,0.0004556,0.0004556,0.0004556
80,4028.81,1.23782,1.13752,1.2687,0.68216,0.44091,0.49598,0.29222,1.52255,1.56243,1.41592,0.0004358,0.0004358,0.0004358
81,4077.82,1.22186,1.13617,1.25617,0.57679,0.47273,0.48843,0.27752,1.58778,1.59256,1.42161,0.000416,0.000416,0.000416
82,4128.71,1.22261,1.11618,1.24817,0.71578,0.41136,0.49635,0.28626,1.57661,1.58982,1.42958,0.0003962,0.0003962,0.0003962
83,4177.85,1.21924,1.09853,1.24882,0.64904,0.44318,0.48285,0.26454,1.65203,1.6306,1.48191,0.0003764,0.0003764,0.0003764
84,4227.51,1.23019,1.10104,1.25535,0.64643,0.41818,0.47943,0.27141,1.63733,1.62382,1.45992,0.0003566,0.0003566,0.0003566
85,4278.81,1.20707,1.11088,1.25906,0.63666,0.43407,0.49983,0.28381,1.59439,1.58583,1.43873,0.0003368,0.0003368,0.0003368
86,4328.08,1.22771,1.08536,1.24634,0.61691,0.45383,0.50126,0.29669,1.52237,1.55517,1.40406,0.000317,0.000317,0.000317
87,4378.86,1.2069,1.07282,1.23259,0.64163,0.45227,0.49438,0.28582,1.58566,1.55051,1.43914,0.0002972,0.0002972,0.0002972
88,4428.35,1.20338,1.07056,1.24323,0.61232,0.425,0.48739,0.28592,1.54389,1.57001,1.41391,0.0002774,0.0002774,0.0002774
89,4478.53,1.1986,1.0548,1.22812,0.65085,0.45331,0.49462,0.29089,1.54865,1.5988,1.41544,0.0002576,0.0002576,0.0002576
90,4529.54,1.19183,1.05226,1.23252,0.66388,0.45227,0.50444,0.29312,1.53739,1.56748,1.40568,0.0002378,0.0002378,0.0002378
91,4584.66,1.17564,1.0288,1.21818,0.67345,0.42273,0.49363,0.2935,1.51502,1.58098,1.40004,0.000218,0.000218,0.000218
92,4637.83,1.19822,1.05894,1.23448,0.64068,0.45909,0.50568,0.30303,1.50544,1.54042,1.40789,0.0001982,0.0001982,0.0001982
93,4689.86,1.18918,1.02781,1.23447,0.70554,0.41591,0.49844,0.29154,1.55362,1.56184,1.41145,0.0001784,0.0001784,0.0001784
94,4740.76,1.18454,1.01432,1.22177,0.67328,0.42955,0.50148,0.29403,1.51885,1.53406,1.40943,0.0001586,0.0001586,0.0001586
95,4792.84,1.17628,1.00248,1.21819,0.71311,0.41591,0.50137,0.29552,1.5221,1.55909,1.41159,0.0001388,0.0001388,0.0001388
96,4843.7,1.18551,1.01988,1.21253,0.68471,0.44773,0.50901,0.29585,1.54188,1.55982,1.42043,0.000119,0.000119,0.000119
97,4895.04,1.17223,0.98299,1.21415,0.70436,0.44091,0.51165,0.29703,1.53675,1.55427,1.4183,9.92e-05,9.92e-05,9.92e-05
98,4945.26,1.15871,0.99697,1.20742,0.69769,0.43864,0.50574,0.30424,1.49803,1.54507,1.40354,7.94e-05,7.94e-05,7.94e-05
99,4997.9,1.17887,1.00028,1.21113,0.69111,0.43864,0.5106,0.30282,1.49121,1.55226,1.39459,5.96e-05,5.96e-05,5.96e-05
100,5048.72,1.1641,1.00454,1.21096,0.68448,0.43864,0.51105,0.30044,1.50341,1.54691,1.3997,3.98e-05,3.98e-05,3.98e-05
