epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,2314.68,2.87562,2.69875,2.38638,0.67427,0.41591,0.47709,0.27444,3.27402,2.94007,2.50797,0.0007526,0.0007526,0.0007526
65,2350.29,2.92607,2.77584,2.4287,0.72958,0.41591,0.49256,0.28607,3.28219,2.94378,2.4867,0.0007328,0.0007328,0.0007328
66,2388.13,2.8889,2.72386,2.40072,0.622,0.45227,0.48498,0.28397,3.2553,3.13533,2.4786,0.000713,0.000713,0.000713
67,2423.74,2.86923,2.70167,2.36486,0.72936,0.40227,0.48876,0.30017,3.12448,2.88162,2.44779,0.0006932,0.0006932,0.0006932
68,2459.25,2.85313,2.73891,2.41319,0.72566,0.4,0.47041,0.28894,3.13037,2.98976,2.48071,0.0006734,0.0006734,0.0006734
69,2494.7,2.83287,2.63045,2.37259,0.6416,0.425,0.47813,0.28283,3.21343,2.91905,2.45223,0.0006536,0.0006536,0.0006536
70,2532.28,2.8256,2.61552,2.38731,0.63066,0.45455,0.48259,0.27974,3.30842,3.09432,2.49546,0.0006338,0.0006338,0.0006338
71,2567.95,2.91496,2.70455,2.38221,0.61622,0.42727,0.4787,0.27325,3.37356,2.96174,2.50179,0.000614,0.000614,0.000614
72,2603.26,2.78246,2.62068,2.36721,0.5845,0.44091,0.45532,0.26493,3.31244,3.11122,2.51147,0.0005942,0.0005942,0.0005942
73,2638.72,2.82637,2.63629,2.33715,0.64399,0.41364,0.4636,0.26998,3.34367,3.06501,2.51139,0.0005744,0.0005744,0.0005744
74,2677.24,2.77865,2.60636,2.3606,0.63839,0.40682,0.4469,0.2716,3.18342,3.09152,2.44579,0.0005546,0.0005546,0.0005546
75,2712.46,2.81521,2.62524,2.37061,0.63324,0.44091,0.47832,0.28632,3.23708,2.9227,2.48924,0.0005348,0.0005348,0.0005348
76,2747.95,2.76297,2.57683,2.34394,0.652,0.43864,0.47765,0.30691,2.97241,2.86856,2.39198,0.000515,0.000515,0.000515
77,2783.89,2.78123,2.68616,2.34973,0.62199,0.44876,0.49135,0.302,3.07778,2.88294,2.42842,0.0004952,0.0004952,0.0004952
78,2821.09,2.73281,2.55119,2.3361,0.68869,0.41364,0.46924,0.30769,2.90106,2.99736,2.37758,0.0004754,0.0004754,0.0004754
79,2856.68,2.78598,2.66074,2.35371,0.62236,0.43864,0.47834,0.32811,2.69008,2.8066,2.32809,0.0004556,0.0004556,0.0004556
80,2892.44,2.67448,2.61384,2.31487,0.72691,0.42952,0.48869,0.32121,2.82527,2.85395,2.32855,0.0004358,0.0004358,0.0004358
81,2930,2.62232,2.44693,2.31544,0.6883,0.43409,0.48627,0.32447,2.7932,2.86638,2.31262,0.000416,0.000416,0.000416
82,2966.35,2.64172,2.4725,2.31057,0.69239,0.45227,0.51739,0.34347,2.77678,2.68005,2.32132,0.0003962,0.0003962,0.0003962
83,3001.51,2.57336,2.4143,2.26775,0.69918,0.46136,0.50659,0.30037,3.18855,2.88549,2.45453,0.0003764,0.0003764,0.0003764
84,3036.97,2.64688,2.53833,2.3033,0.74596,0.4338,0.5031,0.32994,2.83869,2.74428,2.34227,0.0003566,0.0003566,0.0003566
85,3075,2.63429,2.48744,2.27052,0.67451,0.46591,0.4995,0.33876,2.67571,2.75429,2.27412,0.0003368,0.0003368,0.0003368
86,3110.54,2.56126,2.42802,2.27977,0.6758,0.45481,0.50466,0.33448,2.76312,2.82451,2.30426,0.000317,0.000317,0.000317
87,3145.9,2.57973,2.41824,2.27914,0.67057,0.47727,0.5066,0.34074,2.72384,2.77973,2.2891,0.0002972,0.0002972,0.0002972
88,3181.39,2.61841,2.42734,2.27622,0.6761,0.46364,0.50446,0.34166,2.68412,2.84988,2.27257,0.0002774,0.0002774,0.0002774
89,3219.9,2.60647,2.42438,2.26717,0.6811,0.46136,0.5027,0.34978,2.55711,2.76711,2.23056,0.0002576,0.0002576,0.0002576
90,3255.22,2.53659,2.33825,2.23586,0.71557,0.43636,0.50245,0.35243,2.62651,2.74725,2.25372,0.0002378,0.0002378,0.0002378
91,3294.28,2.44123,2.33329,2.19671,0.68826,0.44545,0.50307,0.35303,2.58453,2.7174,2.23951,0.000218,0.000218,0.000218
92,3329.49,2.41523,2.20664,2.1735,0.68619,0.4572,0.50614,0.35823,2.51083,2.66278,2.23307,0.0001982,0.0001982,0.0001982
93,3366.87,2.45462,2.17613,2.14679,0.64004,0.46364,0.50619,0.35606,2.54644,2.7059,2.22908,0.0001784,0.0001784,0.0001784
94,3401.85,2.45914,2.14712,2.18587,0.65775,0.45909,0.51692,0.35795,2.56686,2.68806,2.23093,0.0001586,0.0001586,0.0001586
95,3437.07,2.40046,2.13173,2.15776,0.63287,0.46622,0.50408,0.352,2.54874,2.72278,2.22905,0.0001388,0.0001388,0.0001388
96,3472.31,2.3923,2.11403,2.14927,0.64058,0.47798,0.50941,0.352,2.59739,2.73913,2.2331,0.000119,0.000119,0.000119
97,3509.54,2.37953,2.08384,2.14939,0.69752,0.43499,0.50649,0.35536,2.54249,2.71395,2.22483,9.92e-05,9.92e-05,9.92e-05
98,3544.67,2.36955,2.09263,2.15379,0.63611,0.47045,0.50183,0.35005,2.54586,2.73407,2.22601,7.94e-05,7.94e-05,7.94e-05
99,3579.76,2.35292,2.06709,2.11318,0.64904,0.45909,0.5049,0.35808,2.49299,2.69563,2.21185,5.96e-05,5.96e-05,5.96e-05
100,3615.92,2.33305,2.0951,2.12297,0.66828,0.45787,0.50595,0.35681,2.53376,2.70853,2.2241,3.98e-05,3.98e-05,3.98e-05
