epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
52,1426.86,1.30492,1.21159,1.17729,0.61793,0.40066,0.44514,0.26782,1.41307,1.40422,1.19386,0.0009902,0.0009902,0.0009902
53,1454.48,1.31733,1.19866,1.16638,0.60265,0.40227,0.43505,0.27851,1.32323,1.36262,1.1699,0.0009704,0.0009704,0.0009704
54,1482.83,1.27506,1.18159,1.16212,0.71178,0.35922,0.44111,0.28434,1.36134,1.40302,1.1779,0.0009506,0.0009506,0.0009506
55,1510.21,1.32616,1.18997,1.17334,0.63429,0.39418,0.44198,0.2715,1.47638,1.49928,1.20667,0.0009308,0.0009308,0.0009308
56,1539.16,1.31882,1.17345,1.17234,0.59536,0.39793,0.43348,0.26887,1.38856,1.44554,1.19966,0.000911,0.000911,0.000911
57,1565.96,1.28719,1.16216,1.17172,0.62054,0.41136,0.46151,0.29312,1.36457,1.30876,1.1824,0.0008912,0.0008912,0.0008912
58,1593.06,1.3068,1.14942,1.1592,0.59828,0.44318,0.45432,0.28224,1.37006,1.40936,1.18923,0.0008714,0.0008714,0.0008714
59,1620.23,1.27952,1.14016,1.14937,0.62971,0.39773,0.45024,0.28677,1.32252,1.38092,1.19226,0.0008516,0.0008516,0.0008516
60,1646.95,1.29261,1.14383,1.16552,0.68616,0.38409,0.4464,0.28808,1.39606,1.33943,1.20653,0.0008318,0.0008318,0.0008318
61,1673.47,1.29632,1.13964,1.15586,0.62908,0.39318,0.4394,0.27475,1.39521,1.42209,1.19691,0.000812,0.000812,0.000812
62,1702.08,1.30337,1.14934,1.14399,0.63343,0.39545,0.43897,0.28489,1.30717,1.44289,1.14923,0.0007922,0.0007922,0.0007922
63,1730.4,1.28045,1.16034,1.1505,0.74186,0.35,0.45099,0.28987,1.35984,1.39645,1.18844,0.0007724,0.0007724,0.0007724
64,1757.68,1.27012,1.12253,1.15607,0.6338,0.35008,0.42963,0.2818,1.34993,1.39282,1.18437,0.0007526,0.0007526,0.0007526
65,1784.93,1.26671,1.12675,1.14686,0.71525,0.37045,0.45698,0.29695,1.32548,1.36846,1.15671,0.0007328,0.0007328,0.0007328
66,1812.38,1.26107,1.10985,1.1402,0.59943,0.39318,0.43462,0.27503,1.38958,1.43919,1.18207,0.000713,0.000713,0.000713
67,1839.35,1.27305,1.11218,1.15145,0.5775,0.40682,0.43789,0.28117,1.33797,1.46169,1.18118,0.0006932,0.0006932,0.0006932
68,1867.92,1.2629,1.11698,1.13643,0.67018,0.41563,0.48521,0.30998,1.26534,1.28077,1.16277,0.0006734,0.0006734,0.0006734
69,1896.92,1.26432,1.06914,1.12398,0.6539,0.41222,0.46814,0.3138,1.25904,1.33583,1.14691,0.0006536,0.0006536,0.0006536
70,1922.79,1.23244,1.05815,1.13099,0.65141,0.43182,0.46521,0.29704,1.37998,1.36061,1.2104,0.0006338,0.0006338,0.0006338
71,1950.04,1.24259,1.05602,1.13774,0.68013,0.41136,0.4594,0.29322,1.30873,1.29369,1.17449,0.000614,0.000614,0.000614
72,1978.2,1.23216,1.04634,1.12971,0.68407,0.40227,0.46617,0.29848,1.28515,1.30999,1.1702,0.0005942,0.0005942,0.0005942
73,2006.3,1.23483,1.04022,1.11665,0.69356,0.41818,0.48152,0.30517,1.32423,1.36228,1.1876,0.0005744,0.0005744,0.0005744
74,2034.14,1.24499,1.05738,1.13312,0.65607,0.41591,0.462,0.29873,1.25618,1.36159,1.13532,0.0005546,0.0005546,0.0005546
75,2060.3,1.22482,1.04493,1.12486,0.68875,0.40909,0.47819,0.31965,1.22455,1.28013,1.13127,0.0005348,0.0005348,0.0005348
76,2087.99,1.2115,1.01809,1.12308,0.69172,0.40797,0.4727,0.31118,1.25034,1.28331,1.15826,0.000515,0.000515,0.000515
77,2116.26,1.2261,1.02983,1.12241,0.67106,0.42657,0.47354,0.31057,1.25595,1.32443,1.15242,0.0004952,0.0004952,0.0004952
78,2143.34,1.20106,1.03242,1.11918,0.62192,0.42045,0.46378,0.30896,1.25425,1.28992,1.1571,0.0004754,0.0004754,0.0004754
79,2170.41,1.21205,1.0291,1.11761,0.65746,0.43409,0.47663,0.313,1.27878,1.3034,1.16221,0.0004556,0.0004556,0.0004556
80,2196.28,1.2151,1.03259,1.11253,0.69493,0.41417,0.48066,0.31355,1.24754,1.2935,1.17012,0.0004358,0.0004358,0.0004358
81,2224.37,1.20182,1.01378,1.10994,0.70753,0.40685,0.47422,0.30973,1.24942,1.29454,1.1412,0.000416,0.000416,0.000416
82,2252.61,1.21892,1.0109,1.11143,0.69664,0.42273,0.47985,0.29547,1.40901,1.29846,1.18154,0.0003962,0.0003962,0.0003962
83,2277.36,1.19509,0.99214,1.1043,0.62921,0.43636,0.47363,0.3069,1.27513,1.27882,1.17432,0.0003764,0.0003764,0.0003764
84,2304.53,1.18154,0.99306,1.10714,0.6015,0.46655,0.48617,0.32294,1.20887,1.26285,1.13601,0.0003566,0.0003566,0.0003566
85,2331.48,1.16217,0.98789,1.08799,0.61558,0.45909,0.49249,0.3207,1.22192,1.24408,1.13517,0.0003368,0.0003368,0.0003368
86,2359.71,1.183,0.97407,1.11075,0.70476,0.41232,0.48644,0.31917,1.24406,1.26907,1.1558,0.000317,0.000317,0.000317
87,2387.67,1.1568,0.95314,1.09703,0.69928,0.40682,0.48104,0.32153,1.21271,1.25348,1.13813,0.0002972,0.0002972,0.0002972
88,2414.65,1.1828,0.97983,1.10245,0.6512,0.43182,0.47469,0.31329,1.24163,1.30509,1.1559,0.0002774,0.0002774,0.0002774
89,2442.85,1.13098,0.93357,1.07203,0.69995,0.41364,0.47991,0.31925,1.2337,1.27256,1.15317,0.0002576,0.0002576,0.0002576
90,2470.74,1.18039,0.95654,1.10802,0.60651,0.45,0.47358,0.30883,1.23696,1.3181,1.13356,0.0002378,0.0002378,0.0002378
91,2510.34,1.1498,0.96085,1.06925,0.68545,0.425,0.47888,0.32382,1.22076,1.27914,1.13196,0.000218,0.000218,0.000218
92,2539.12,1.11863,0.91448,1.05781,0.71302,0.4,0.47748,0.31689,1.25294,1.27013,1.16203,0.0001982,0.0001982,0.0001982
93,2566.45,1.12309,0.90443,1.05487,0.61324,0.45682,0.48227,0.32115,1.2459,1.29334,1.14802,0.0001784,0.0001784,0.0001784
94,2592.9,1.10967,0.87828,1.04963,0.66799,0.43409,0.4883,0.3238,1.24255,1.25183,1.15506,0.0001586,0.0001586,0.0001586
95,2619.84,1.11601,0.87879,1.05237,0.70761,0.42727,0.48797,0.32702,1.24314,1.25517,1.14965,0.0001388,0.0001388,0.0001388
96,2648.16,1.11889,0.86457,1.04648,0.7453,0.41232,0.49476,0.32848,1.24586,1.2371,1.1414,0.000119,0.000119,0.000119
97,2674.8,1.08484,0.83759,1.04097,0.69555,0.43864,0.49306,0.33304,1.21276,1.20956,1.13884,9.92e-05,9.92e-05,9.92e-05
98,2701.09,1.10887,0.86179,1.04642,0.68972,0.43636,0.49363,0.32955,1.24193,1.24105,1.15619,7.94e-05,7.94e-05,7.94e-05
99,2729.26,1.07959,0.8303,1.03963,0.70796,0.43182,0.49112,0.32513,1.235,1.25265,1.15658,5.96e-05,5.96e-05,5.96e-05
100,2757.42,1.0964,0.83696,1.03032,0.75356,0.41364,0.49189,0.32714,1.24207,1.24539,1.15963,3.98e-05,3.98e-05,3.98e-05
