epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
91,2613.97,1.10104,0.92931,1.07256,0.73149,0.42045,0.4911,0.33538,1.15676,1.26831,1.13358,0.000218,0.000218,0.000218
92,2642.92,1.07275,0.87696,1.05943,0.66431,0.39318,0.46645,0.31165,1.16874,1.34356,1.13707,0.0001982,0.0001982,0.0001982
93,2672.02,1.08091,0.84669,1.05066,0.71875,0.39773,0.47653,0.32592,1.14378,1.31736,1.12366,0.0001784,0.0001784,0.0001784
94,2701.28,1.0843,0.84448,1.05419,0.58984,0.4543,0.48068,0.32536,1.14376,1.30821,1.12883,0.0001586,0.0001586,0.0001586
95,2728.51,1.07683,0.83034,1.0531,0.67393,0.41364,0.48002,0.32545,1.14483,1.30345,1.13025,0.0001388,0.0001388,0.0001388
96,2757.68,1.0877,0.81913,1.05793,0.62804,0.44318,0.4953,0.34273,1.11606,1.21352,1.12264,0.000119,0.000119,0.000119
97,2785.21,1.07909,0.84796,1.05687,0.67255,0.42727,0.48682,0.3323,1.13477,1.28015,1.12828,9.92e-05,9.92e-05,9.92e-05
98,2812.17,1.06185,0.8302,1.04368,0.67098,0.42727,0.49203,0.33547,1.13499,1.25996,1.12317,7.94e-05,7.94e-05,7.94e-05
99,2841.61,1.04073,0.80009,1.03481,0.62831,0.44566,0.4939,0.33858,1.11611,1.2489,1.11996,5.96e-05,5.96e-05,5.96e-05
100,2868.36,1.05023,0.80039,1.04436,0.62869,0.45793,0.49877,0.34132,1.1234,1.24224,1.11879,3.98e-05,3.98e-05,3.98e-05
