epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,1702.21,1.24595,1.1662,1.16658,0.66546,0.37955,0.4371,0.29751,1.21236,1.37217,1.14187,0.0008714,0.0008714,0.0008714
59,1730.52,1.25291,1.15958,1.1668,0.58449,0.42273,0.43866,0.29262,1.27544,1.36685,1.16385,0.0008516,0.0008516,0.0008516
60,1761.77,1.27596,1.17738,1.1695,0.75146,0.35732,0.44642,0.28536,1.2982,1.34953,1.2021,0.0008318,0.0008318,0.0008318
61,1789.31,1.24378,1.15597,1.16139,0.63951,0.40722,0.44179,0.29201,1.24678,1.39929,1.16477,0.000812,0.000812,0.000812
62,1819.95,1.2677,1.14989,1.1657,0.66098,0.40323,0.44768,0.29867,1.24655,1.34126,1.16535,0.0007922,0.0007922,0.0007922
63,1846.6,1.24808,1.14622,1.15761,0.60126,0.42496,0.46435,0.3065,1.27012,1.2793,1.13921,0.0007724,0.0007724,0.0007724
64,1875.99,1.22894,1.11049,1.1446,0.66639,0.38409,0.44939,0.2955,1.2658,1.35983,1.12619,0.0007526,0.0007526,0.0007526
65,1904.91,1.24157,1.1365,1.14865,0.65866,0.39545,0.45545,0.30866,1.20472,1.29859,1.12666,0.0007328,0.0007328,0.0007328
66,1933.74,1.23957,1.13243,1.1654,0.56707,0.44318,0.47079,0.31361,1.23407,1.26109,1.1412,0.000713,0.000713,0.000713
67,1963.5,1.21934,1.09557,1.14219,0.61888,0.42045,0.46663,0.31758,1.24859,1.30089,1.14691,0.0006932,0.0006932,0.0006932
68,1993.15,1.2084,1.07799,1.13404,0.63005,0.43864,0.46606,0.31386,1.19199,1.29552,1.13435,0.0006734,0.0006734,0.0006734
69,2019.72,1.22884,1.12668,1.14626,0.6677,0.40909,0.45561,0.29982,1.23143,1.28523,1.15984,0.0006536,0.0006536,0.0006536
70,2050.35,1.23169,1.1169,1.14424,0.73806,0.38864,0.45947,0.31289,1.21428,1.28722,1.14614,0.0006338,0.0006338,0.0006338
